arc,cardNumber,edition,sourceFilename,width,height,megapixels,byteCount,format,mode,highResolution,sha256
07,82,color,card-082.jpg,4096,6144,25.166,5498269,JPEG,RGB,True,71082e270a0239fa62d48230347f3b8a33422aeb41399881b870ce917c79ba64
07,82,mono,card-082--mono_deck.jpg,4096,6144,25.166,7256656,JPEG,RGB,True,92953ed76b52dbf4e11fa09978b3ebf0270b3c2a2107288572fdda95d8c6df1d
07,83,color,card-083.jpg,4096,6144,25.166,6291140,JPEG,RGB,True,8d9641a35e1aba6beb8512090f1f3d11d10c2e7b5f072b808e76718582c7455d
07,83,mono,card-083--mono_deck.jpg,4096,6144,25.166,5079055,JPEG,RGB,True,c8369d72b79cf9ffeb8775269488fbf867107e8aecb67d12cd3ccab0d5debe1d
07,84,color,card-084.jpg,4096,6144,25.166,6785450,JPEG,RGB,True,2516f253d126b070cb1205ef60e0f2fe40665f04e7da013e48c2864dcd01fae4
07,84,mono,card-084--mono_deck.jpg,4096,6144,25.166,6585626,JPEG,RGB,True,5fba53a550553e3364d6de56119928f4f410e3078cb65bad65da4d33d58befe1
08,85,color,card-085.jpg,4096,6144,25.166,6152744,JPEG,RGB,True,63f28f6e73730c7684fe92ecdcfc4b70062f21161ce71f0137db5f77f802310f
08,85,mono,card-085--mono_deck.jpg,4096,6144,25.166,5245400,JPEG,RGB,True,ceafbc9c6333cafb132c71672f3b66584a73140216c5e071ce9046f7024bc836
08,86,color,card-086.jpg,4096,6144,25.166,4639972,JPEG,RGB,True,bc4bc419d52f5c435d74bce1c81fdeb83355d7c13b189d51fc83083bb654913e
08,86,mono,card-086--mono_deck.jpg,4096,6144,25.166,6874007,JPEG,RGB,True,3c023a8870aabd8beae90e45a9eeb1ae5f29702795972b5c42d07688e743f4d7
08,87,color,card-087.jpg,4096,6144,25.166,6540281,JPEG,RGB,True,29a3eb9c2aeb702f9ff588b9f31a60efe226ed0abea1411221e0a27740d74117
08,87,mono,card-087--mono_deck.jpg,4096,6144,25.166,4823898,JPEG,RGB,True,ba8f5796de0219e02ddd910f0d8a7072459aa10f4d677b347b878a9f75e98760
08,88,color,card-088.jpg,4096,6144,25.166,7000465,JPEG,RGB,True,c3dff38cf39046d14c80cef7753276fe656e1fa2600f38777f16c0a1f62a146b
08,88,mono,card-088--mono_deck.jpg,4096,6144,25.166,5937695,JPEG,RGB,True,2e120da9d446a4a533614aaab4cd9e43554f62242eb9b11b671f46d07b3ae450
08,89,color,card-089.jpg,4096,6144,25.166,5879973,JPEG,RGB,True,6628f7d3307d5d3d4400e91773fb46b2c425a07c569f60ebed82e074339b2978
08,89,mono,card-089--mono_deck.jpg,4096,6144,25.166,6756026,JPEG,RGB,True,e7c52e61c71403b51eb15aa0faa56c36d0371fa9fcb5374b7f27aabeea977695
08,90,color,card-090.jpg,4096,6144,25.166,5610804,JPEG,RGB,True,cc4450c49462083a9f2b9d2f455a18b919d71847957d6842e9a4d21da8964c5e
08,90,mono,card-090--mono_deck.jpg,4096,6144,25.166,5319338,JPEG,RGB,True,cfff8805a4fc8518271a53b9744541580b48e8ee88e0d46cbc42bf2df42adca9
08,91,color,card-091.jpg,4096,6144,25.166,5869058,JPEG,RGB,True,51ca9397785e2fcb7d62fbdc7a10dbeaa1da83f5cc0d31666617f64221ec9576
08,91,mono,card-091--mono_deck.jpg,4096,6144,25.166,4346972,JPEG,RGB,True,fcec88d58dadad50bbaec81219972af79088e542d02d4707114fdd628722a77f
08,92,color,card-092.jpg,4096,6144,25.166,6023204,JPEG,RGB,True,a13d8eb6d1411391245745c3ae77285cab466d2eb03b1c071388eecbf4469695
08,92,mono,card-092--mono_deck.jpg,4096,6144,25.166,4442001,JPEG,RGB,True,e41c4f24736437d87810e13e08380773d7555a36cb2e0f0af5efbc493950c225
08,93,color,card-093.jpg,4096,6144,25.166,6276112,JPEG,RGB,True,94b62adaf14327702da56b387794065d298ec1972d1c5bc6c9ea221fbc0d439c
08,93,mono,card-093--mono_deck.jpg,4096,6144,25.166,7670023,JPEG,RGB,True,fed63db668a9c0002a078e3b2d74816c344d3e380e4409d1564c359a46e8fd0a
08,94,color,card-094.jpg,4096,6144,25.166,5688726,JPEG,RGB,True,863e255ffdf9693b55904cd7bb8e46fc2ebe0f14022c193511955ad53e7c1d4d
08,94,mono,card-094--mono_deck.jpg,4096,6144,25.166,5646156,JPEG,RGB,True,6190ce1f25a42d51e4a77a45e12bd40ea21cbd168e7e9d35d57728d1d4ed5678
08,95,color,card-095.jpg,4096,6144,25.166,4908923,JPEG,RGB,True,fc4e29e37db06ce00b2914943cbb69a551f5896983eafa9e053221660703fe5a
08,95,mono,card-095--mono_deck.jpg,4096,6144,25.166,5334252,JPEG,RGB,True,54afaf8d95dac5b70ed89cc18e49b6cc4d6cb49f7df1b26b0a6fd5596fb692d5
08,96,color,card-096.jpg,4096,6144,25.166,6433462,JPEG,RGB,True,dcbb259844eb794f5f24131a1baf4ee95a6937ba249e5e32172905bb4a1acd4c
08,96,mono,card-096--mono_deck.jpg,4096,6144,25.166,5759632,JPEG,RGB,True,979b9554a6dc7b760947a5e850c4418d7e7f29cb78754df2132fa5766d4fd280
09,97,color,card-097.jpg,4096,6144,25.166,5266344,JPEG,RGB,True,d0f2194c4ca014272e5d5e41e120b55148832d54f28cad8a5b30bbc33c2def6f
09,97,mono,card-097--mono_deck.jpg,4096,6144,25.166,3362079,JPEG,RGB,True,0aae1175445ddf7ed7574b85624eb5e53c66bede36e4fa2adfa2ab0c8f510990
09,98,color,card-098.jpg,4096,6144,25.166,6270069,JPEG,RGB,True,b134f0866f8d2b8b4caace6cf74fce623d8f8990baa90e4382d083fd581c07b1
09,98,mono,card-098--mono_deck.jpg,4096,6144,25.166,4703022,JPEG,RGB,True,208937dab442516c5f434cb117b5b1e1053936680dcda6d1621d0199bf1f82c8
09,99,color,card-099.jpg,4096,6144,25.166,6075182,JPEG,RGB,True,14c6a2adc78c3871b7afb0a5011953a8861bbb4bb93c00df8bbdcca712c1bcd2
09,99,mono,card-099--mono_deck.jpg,4096,6144,25.166,4350375,JPEG,RGB,True,78eef6244ea4d875cd2ee446b3d0e281fc5f22e71e1d42c9a2ed7464c0368a25
09,100,color,card-100.jpg,4096,6144,25.166,5997164,JPEG,RGB,True,55729246e9c546f6d0f8d7fb2649c7459ce0404a12f34b82a7c1d1171fe53cef
09,100,mono,card-100--mono_deck.jpg,4096,6144,25.166,6220799,JPEG,RGB,True,547dc581d24437bf88ccac568ca3ef4dda591b41b8a9440406209a1cfdbf1923
09,101,color,card-101.jpg,4096,6144,25.166,5530943,JPEG,RGB,True,842c333fa82dfaec127c268f0bd8371c0bc43f9eda8f08a80edc779375c461c2
09,101,mono,card-101--mono_deck.jpg,4096,6144,25.166,7510002,JPEG,RGB,True,7236f0458c643698d7ae3adf8ce9d5bc66ea8157db180ecb0da6d1d74bbd25f1
09,102,color,card-102.jpg,4096,6144,25.166,6902423,JPEG,RGB,True,5855eb5507122d3a4f2d6949d599e3ecec8b55776998ef909ef94c69e42e6907
09,102,mono,card-102--mono_deck.jpg,4096,6144,25.166,7080207,JPEG,RGB,True,93c888f2ee96056233bb14f13b558683d30272701ef78fa35abbdca1d461689d
09,103,color,card-103.jpg,4096,6144,25.166,6601846,JPEG,RGB,True,ce2618b5dc1dbaac43600c7b33ae63c0af75cd11ae9d42c95022b6a999e3d9c8
09,103,mono,card-103--mono_deck.jpg,4096,6144,25.166,5570429,JPEG,RGB,True,90cb77e0721fe31baac5b45b6b63dfa20acd4e9594c7f97d00ae9ea0fd69a69c
09,104,color,card-104.jpg,4096,6144,25.166,5437433,JPEG,RGB,True,e0752f3b3671227363d9aa1e5f7fe285ae2d036f5d030d8a3205ebb2374e52cc
09,104,mono,card-104--mono_deck.jpg,4096,6144,25.166,6052683,JPEG,RGB,True,2a5b2f73b4d2de51692c464d11a1c1ed9d6d19606c96e8110bb6e69c7c36b901
09,105,color,card-105.jpg,4096,6144,25.166,6013669,JPEG,RGB,True,8ce31348d8c4d04a478842222cf21b2d382be373854cee816dcd7127607ef652
09,105,mono,card-105--mono_deck.jpg,4096,6144,25.166,6394903,JPEG,RGB,True,65c6d127265227e79d7e577377c2a3252b81185143fa93462c831fa557e351bc
09,106,color,card-106.jpg,4096,6144,25.166,5229924,JPEG,RGB,True,76e0bbb32a145b35aa301ef9bfe0f684dfe8179648823e4e1a553cae49c96848
09,106,mono,card-106--mono_deck.jpg,4096,6144,25.166,4273261,JPEG,RGB,True,603169aff33b3f9b689d5c333367d9132d7f4fcf8551d792154dbdb8b715b07f
09,107,color,card-107.jpg,4096,6144,25.166,5993418,JPEG,RGB,True,d361ff310b3407e2b862b70dbc08a941720a775f789cd7ad860ec9f6741ba86c
09,107,mono,card-107--mono_deck.jpg,4096,6144,25.166,5643914,JPEG,RGB,True,2c1914ab0a054a0b2302413c3f3d94994f5f87859e18a416e6536f5bc32e4829
09,108,color,card-108.jpg,4096,6144,25.166,6193572,JPEG,RGB,True,f1714ac52ec5f36faaec6a6ef5a7747abc4a32baef57f536a3f409cbe51b7e6e
09,108,mono,card-108--mono_deck.jpg,4096,6144,25.166,6721566,JPEG,RGB,True,9f03652f445e782c53e7298ab91e925519670f6b8da1ae5eeaa23cdf6f335b41
10,109,color,card-109.jpg,4096,6144,25.166,5282729,JPEG,RGB,True,c5897f3c0a6b366bbbf089011e151fa5e7d255471522c054efdf34cdf9e74ad9
10,109,mono,card-109--mono_deck.jpg,4096,6144,25.166,6551013,JPEG,RGB,True,438daa89eb61446ef545ebac9d72a3ecc6b912688d4a01878931975fc9155bce
10,110,color,card-110.jpg,4096,6144,25.166,5627796,JPEG,RGB,True,ddf3f9865d6c1ab43f47bbfb2c3ecf6557ce893b58cedf9c3f6a6613cf5fc77b
10,110,mono,card-110--mono_deck.jpg,4096,6144,25.166,5561330,JPEG,RGB,True,7a4edfba5e924a5c1b99a6e324bfa4ce568782337ae46faac08e13b50c448b4e
10,111,color,card-111.jpg,4096,6144,25.166,5497604,JPEG,RGB,True,8ce7c815822f4a9255b22a94f24bdac0d382813516342430a353cc6bf1d71b33
10,111,mono,card-111--mono_deck.jpg,4096,6144,25.166,5667091,JPEG,RGB,True,1d3d8ae77223555bef41290a0a587cdf17eb208b5db272d6989fb98a6229a35e
10,112,color,card-112.jpg,4096,6144,25.166,5205993,JPEG,RGB,True,a688144f654ea734640a5be88f276e6065545e826d6f8fe4bb75fa0aaf0f3df5
10,112,mono,card-112--mono_deck.jpg,4096,6144,25.166,5195629,JPEG,RGB,True,983dc5a2b233b9ab43d60cbf4a7107111781b3278a1675cc7065a26f597fdd0a
10,113,color,card-113.jpg,4096,6144,25.166,6292366,JPEG,RGB,True,ce803dffcaa6a90b5b98321c1e424bcd4f389571d6ee0d8c4f551e0947f16e4e
10,113,mono,card-113--mono_deck.jpg,4096,6144,25.166,6537410,JPEG,RGB,True,fc23822333361339067a2b368ac439a1b7159d34e466b9e9ed849d7ce9c99f18
10,114,color,card-114.jpg,4096,6144,25.166,6397279,JPEG,RGB,True,b34ee90d43d6d5b86e5d7b22515abba5708f9a26b3f237f71322b3953e88d3df
10,114,mono,card-114--mono_deck.jpg,4096,6144,25.166,4650125,JPEG,RGB,True,90232abab4f89e64bbec61315f09f6af392caf4a09291153fa452d88166118b4
10,115,color,card-115.jpg,4096,6144,25.166,5329731,JPEG,RGB,True,5ffcf7bf6012caadd4233cefa210495968453e746f7fab923445c7733419c0e1
10,115,mono,card-115--mono_deck.jpg,4096,6144,25.166,7955295,JPEG,RGB,True,daf6290404fdec036d90c8b4d02a9f9eec3ceefad4f8a29c0c642c9c650af40f
10,116,color,card-116.jpg,4096,6144,25.166,5821868,JPEG,RGB,True,0529374ce1ad7dc6d2f4f2b8959098b91d3803cc7b853eaef83c44f338906572
10,116,mono,card-116--mono_deck.jpg,4096,6144,25.166,4651269,JPEG,RGB,True,414da91e5fd126ee57dc232c575bd46a2324ad14bc6c16c42d24da1feeefadc3
10,117,color,card-117.jpg,4096,6144,25.166,6140854,JPEG,RGB,True,d333e6d9223c0d375f2c82934cdf3af5686ea7b692351db9e123a8e52d82a474
10,117,mono,card-117--mono_deck.jpg,4096,6144,25.166,6150833,JPEG,RGB,True,a7b1d7f37c0ae0cfe85a54e2ed6aa7264804f97a0e877b3b23c781fe9a083b4d
10,118,color,card-118.jpg,4096,6144,25.166,4918872,JPEG,RGB,True,7482a68b83b40dfcc8078725248a4530d849fc6903701787159fb28786084423
10,118,mono,card-118--mono_deck.jpg,4096,6144,25.166,4974598,JPEG,RGB,True,5e28d95f4a7aaa85f9f20371fd1800d0c1d3eb5bc8bd4924446e1659326e78e3
10,119,color,card-119.jpg,4096,6144,25.166,5357258,JPEG,RGB,True,60865bcee75ba85c58c934f9b15232f8a087c591b3d5c192b0fa9421e727e352
10,119,mono,card-119--mono_deck.jpg,4096,6144,25.166,7461580,JPEG,RGB,True,a457b6ac6dbcc05d8b0960533ccf5467beeb7fc847c74f132e532de71e376acc
10,120,color,card-120.jpg,4096,6144,25.166,5696749,JPEG,RGB,True,5924b279ce1b9428d6d58a15f9eb5e176a608d428d4d15c7dac758adf7667d08
10,120,mono,card-120--mono_deck.jpg,4096,6144,25.166,7844985,JPEG,RGB,True,13da8de05778e448f30ad3c0af01ddf34d75a663f1755a063540808a12ca8e9a
11,121,color,card-121.jpg,4096,6144,25.166,5973765,JPEG,RGB,True,f9d6c674698f43978e172c10ec265ff85c27567d4e3bad041585d864b8b294a3
11,121,mono,card-121--mono_deck.jpg,4096,6144,25.166,5628188,JPEG,RGB,True,84278b95c437095d39207eaf5ea00d8f813ae0f7acbcb070dd963197eb5ca38d
11,122,color,card-122.jpg,4096,6144,25.166,6665582,JPEG,RGB,True,906e3bed0738dd02cfaa8b2a4311277769e8504d87a01319498beb9e1ec09f6f
11,122,mono,card-122--mono_deck.jpg,4096,6144,25.166,6998058,JPEG,RGB,True,83d016e05f902aebf5eab383e5b59cec5fb28a1507387109110e1679ae166f3b
11,123,color,card-123.jpg,4096,6144,25.166,6637554,JPEG,RGB,True,11b7c3189fc2a2f358a1d422b491eed72659159a2a2cee9881fadca600e52d9a
11,123,mono,card-123--mono_deck.jpg,4096,6144,25.166,7983887,JPEG,RGB,True,4f4f7bdca6f52cbf8381d996f1d01a51edbd69b6e0017c602a89b20ba6052ec0
11,124,color,card-124.jpg,4096,6144,25.166,6078392,JPEG,RGB,True,ee5e2c8a7ac027554329b93d5118b0abf8c7c0d9853334bda2ae95b897020076
11,124,mono,card-124--mono_deck.jpg,4096,6144,25.166,5152795,JPEG,RGB,True,dc0d01d2c77242139c56af4976351f372d761e267c932c24a2c0ee54ebf5cd41
11,125,color,card-125.jpg,4096,6144,25.166,5772093,JPEG,RGB,True,675fcb2b44af28b4f862b1397a198f1f3c3385a74f27a5de9c98513ea3614155
11,125,mono,card-125--mono_deck.jpg,4096,6144,25.166,8686651,JPEG,RGB,True,8b06e87f4e40580094446947734cd651cb50ed3e0b31cde67aa5159b6aba4194
11,126,color,card-126.jpg,4096,6144,25.166,6863283,JPEG,RGB,True,7002fdcbd6ab650cbe099b5fcf845045c7d125a64006c3ebbb70cd971e1d32e3
11,126,mono,card-126--mono_deck.jpg,4096,6144,25.166,6626519,JPEG,RGB,True,5a78845b34c76a71ca38bf4da2491ca6152302b464f200ebc1acf3844826700b
11,127,color,card-127.jpg,4096,6144,25.166,5894498,JPEG,RGB,True,f9c0d76432f6e6a0e8d272e115d82e885513a86438adf124a7135fa2499f0cf4
11,127,mono,card-127--mono_deck.jpg,4096,6144,25.166,6266624,JPEG,RGB,True,a55e356130004678e0ac9c49714d1d3a32bed6a0f92d7836f63609072c389811
11,128,color,card-128.jpg,4096,6144,25.166,4954322,JPEG,RGB,True,0821d5ec884ed02382dc98764c110195b887a78a4712db6e1d2a56769acddc8a
11,128,mono,card-128--mono_deck.jpg,4096,6144,25.166,6386651,JPEG,RGB,True,a9c13c38913e45d80025b19dc4a8f19dbce8c83fe65a08ca7a13b4fb39102a64
11,129,color,card-129.jpg,4096,6144,25.166,6847753,JPEG,RGB,True,29e70f340512c8eb7d32495f75547088039b0276cb5983c40880008286423983
11,129,mono,card-129--mono_deck.jpg,4096,6144,25.166,8346476,JPEG,RGB,True,6dc900bf6ea99a0a6bda22bd1d38eb65421bf5ae3eb1e0f3414701a3a6644014
11,130,color,card-130.jpg,4096,6144,25.166,6084673,JPEG,RGB,True,403b70a9fceefdb45faa166a0050bf884a666d75b812889f055ccd81663d2906
11,130,mono,card-130--mono_deck.jpg,4096,6144,25.166,7595348,JPEG,RGB,True,77849d73b0cac7d14d2000d5a3399b27aa228224f3f5daf65bc22bc39fe044a9
11,131,color,card-131.jpg,4096,6144,25.166,5701349,JPEG,RGB,True,e570f8feea51da1ce44e7617ec3d67f525d59d39946ab9020a0ee273f5b4fcec
11,131,mono,card-131--mono_deck.jpg,4096,6144,25.166,6452554,JPEG,RGB,True,4bd11cde242f2e663a83847b541ecc1a6eff1bd7febb7cd1e54222a1a91f0b93
11,132,color,card-132.jpg,4096,6144,25.166,5775359,JPEG,RGB,True,996a8a30aa32bddd518572cebad3b7c41bd7ce8fc55c1d1a8bff8188df7e6f6d
11,132,mono,card-132--mono_deck.jpg,4096,6144,25.166,6061178,JPEG,RGB,True,c291013ffa2e7001c1094eb45748637f603cd404e9e1f9e2cd7ed79fdc7af0ce
12,133,color,card-133.jpg,4096,6144,25.166,7058925,JPEG,RGB,True,0ba0864105ec614e248e7f6003332dec2232e252813de7ae34a8f1db8f950bfe
12,133,mono,card-133--mono_deck.jpg,4096,6144,25.166,4478695,JPEG,RGB,True,1eb1c793eea2c068c72b970ec27ddac82b73c27bbb7ab0f43d1568a9efb7085e
12,134,color,card-134.jpg,4096,6144,25.166,6038905,JPEG,RGB,True,f48d3b719a84f3535ba71e92b7f0f61107ea8999dfc597b5182ec6c8759ce945
12,134,mono,card-134--mono_deck.jpg,4096,6144,25.166,6684362,JPEG,RGB,True,43226c6ee6977a87dba32bfdf099eec93ad9546fb9fc807be1dabdb51583a4cf
12,135,color,card-135.jpg,4096,6144,25.166,7487035,JPEG,RGB,True,18f2f8b210a5a7406a9458285922566f2c419f77c08501d08235567f1c747d73
12,135,mono,card-135--mono_deck.jpg,4096,6144,25.166,6324340,JPEG,RGB,True,ba771b9c6dc1019fa0cb0d05fd707fea117275437bb98a251ed7eab971876730
12,136,color,card-136.jpg,4096,6144,25.166,6094884,JPEG,RGB,True,4f78690fff8cd80a9ba320035e0d411ac2f2a0f287544021c3c641743d49cb81
12,136,mono,card-136--mono_deck.jpg,4096,6144,25.166,6801715,JPEG,RGB,True,7937e285d3ee6d37687bde6576ce91f6fb8b565f047f4366e440df8382bd9d04
12,137,color,card-137.jpg,4096,6144,25.166,6344172,JPEG,RGB,True,884fbec49912bec520d98dc49e4d8ccf6b419f929cb216ce554c723a5f394ca0
12,137,mono,card-137--mono_deck.jpg,4096,6144,25.166,5166531,JPEG,RGB,True,b276291780fbc7dd7456b246849db9d6fabbd7fc17b9e5e8c59fe69f2e4abffc
12,138,color,card-138.jpg,4096,6144,25.166,6349975,JPEG,RGB,True,cf30a62bb3519c81471994e27e519332c62817e9b0afa56de16faa7cc298cb24
12,138,mono,card-138--mono_deck.jpg,4096,6144,25.166,7404775,JPEG,RGB,True,31264e3f69d567d632719fc99f074652eb288afca7c548b5bd506805b72849fb
12,139,color,card-139.jpg,4096,6144,25.166,5793841,JPEG,RGB,True,49dda8098a6343501b6a7bb22c328b1668c6724d45ee53df620092b42dc6ac17
12,139,mono,card-139--mono_deck.jpg,4096,6144,25.166,6243350,JPEG,RGB,True,1bf135c666570397d7b1e94a62cb0e1347ab0d12027ebafa1db960fba0004507
12,140,color,card-140.jpg,4096,6144,25.166,5485021,JPEG,RGB,True,425da1c9517c8a71096af1aec2ad0448ef584d978105eb3dc5b5f24d43408c00
12,140,mono,card-140--mono_deck.jpg,4096,6144,25.166,3393050,JPEG,RGB,True,a4ccda8360433fd213829ae3c2931559f211dced0fa931af8ad907ad90c08fa9
12,141,color,card-141.jpg,4096,6144,25.166,6161239,JPEG,RGB,True,54f10695e41c7c2e9faf227dc868d1f407d4592a986eb25e1d41ffa61d7f1b41
12,141,mono,card-141--mono_deck.jpg,4096,6144,25.166,7693857,JPEG,RGB,True,32d58bc7671c8a1bed0adeadd9735268f2a12081b407fc46a839ca5b0adc195b
12,142,color,card-142.jpg,4096,6144,25.166,5953231,JPEG,RGB,True,5f928b71b925d0ee59e720f17f5d6f701f001b5873bf17aa36f51da430f27fa4
12,142,mono,card-142--mono_deck.jpg,4096,6144,25.166,7630062,JPEG,RGB,True,4b38449d10e5ce2be7e206c2568bf4b2fc17a010094a8b80992ae8c6e31f211f
12,143,color,card-143.jpg,4096,6144,25.166,5999784,JPEG,RGB,True,33f79832f33f458f6c732b827f4f203d78b969e0c30b4f5efe2a27e9d73b8d5e
12,143,mono,card-143--mono_deck.jpg,4096,6144,25.166,7568627,JPEG,RGB,True,3f256bbf799c83ca2f05215435734f3b6e9e9fcfdc92015501b4deb2b049f9dc
12,144,color,card-144.jpg,4096,6144,25.166,6001617,JPEG,RGB,True,4135cf578bab77da8d69eb296757653533b2d9192cc39d8add3f2156e43a7436
12,144,mono,card-144--mono_deck.jpg,4096,6144,25.166,4793071,JPEG,RGB,True,38e85aa2848b035057253011e60cf56494d90a3c03075f214e85a6d91a8d7e42
