Feature ID,Feature Name,Area / Module,Source File(s),Route / Screen / Command / Entry Point,User Type,User Story,Expected Behaviour,Actual Behaviour,Status,Test Type,Test Steps,Test Result,Error / Bug Found,Severity,Fix Required,Fix Implemented,Files Changed,Commit Hash,Retest Steps,Retest Result,Final Status,Product Decision Needed,Notes,Original Prompt
F-026,Emotionally vulnerable visitor safety,Persona journey,web/index.html; web/data/quiz.json; web/lib/quiz-core.js,Quiz questions and result,Visitor seeking meaning during stress,"As a visitor using the reflection during a stressful moment, I want language that is nonjudgmental and actionable, so that the result supports reflection without defining or alarming me.","Questions avoid shame and deterministic labels; the result explains strengths and limits in ordinary language; the suggested action is small and safe; the experience does not imply crisis, fate, pathology, or guaranteed transformation.",PASS — current automated and browser regression gates satisfy the story; prior evidence remains linked in Notes.,Verified,Persona walkthrough + automated + browser,"Read every question, all answer options, all 12 result summaries, and prompts through a psychological-safety lens; verify boundary language and check whether loaded labels are explained or softened.",PASS — current automated and browser regression gates satisfy the story; prior evidence remains linked in Notes. Evidence: qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt; qa_evidence/feature-audit-2026-08-29/commands/go-gates.txt; qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/production-audit.txt; qa_evidence/feature-audit-2026-08-29/commands/content-security-gates.txt.,,None,No,"Rewrote loaded question topics and selected answer labels in calm, ordinary language while preserving intent and scoring codes.",web/data/quiz.json; web/tests/quiz-core.test.mjs,7f06937bcbdb9d91c2c243920f8d68a06784f064,Repeat the persona walkthrough and all affected existing feature stories after any tracker-backed fix.,PASS — current automated and browser regression gates satisfy the story; prior evidence remains linked in Notes.,Verified,No,Evidence: qa_evidence/persona-audit/persona-retest-after.txt Prior evidence retained; included in 2026-08-29 full-site regression pass.,Audit the MIRROR//LOOP website from several different user personas and improve it.
F-027,Returning visitor result comprehension,Persona journey,web/index.html; web/app.js; web/lib/quiz-core.js,"Result, supporting pattern, retake, email offer",Returning or comparison-oriented visitor,"As a returning visitor, I want to understand the primary and supporting patterns and retake intentionally, so that I can compare reflections without mistaking them for permanent scores.","The result explains why two patterns are shown, what each contributes, and what changes on retake; the visitor can retake without stale answers or mandatory subscription.",PASS — current automated and browser regression gates satisfy the story; prior evidence remains linked in Notes.,Verified,Persona walkthrough + automated + browser,Complete the quiz with a known answer sequence; assess whether primary and supporting pattern meanings are self-contained; retake with a different sequence; verify answers reset and result framing remains a current snapshot.,PASS — current automated and browser regression gates satisfy the story; prior evidence remains linked in Notes. Evidence: qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt; qa_evidence/feature-audit-2026-08-29/commands/go-gates.txt; qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/production-audit.txt; qa_evidence/feature-audit-2026-08-29/commands/content-security-gates.txt.,,None,No,"Added primary frequency, supporting-pattern explanation and frequency, and a zero-count safeguard; retained complete retake reset behavior.",web/app.js; web/index.html; web/lib/quiz-core.js; web/styles.css; web/tests/quiz-core.test.mjs,7f06937bcbdb9d91c2c243920f8d68a06784f064,Repeat the persona walkthrough and all affected existing feature stories after any tracker-backed fix.,PASS — current automated and browser regression gates satisfy the story; prior evidence remains linked in Notes.,Verified,No,Evidence: qa_evidence/persona-audit/persona-retest-after.txt Prior evidence retained; included in 2026-08-29 full-site regression pass.,Audit the MIRROR//LOOP website from several different user personas and improve it.
F-028,Release asset coherence,Production delivery,web/index.html; web/privacy.html; web/confirmed.html; web/app.js; web/styles.css,All production pages after a deploy,Returning visitor with cached assets,"As a returning visitor, I want each deployed page to load mutually compatible code and styles, so that an update cannot leave me with a broken mixed-version experience.",HTML references versioned app and style assets; app module imports are versioned together; a production reload after deployment exposes the new DOM behavior without requiring users to clear their browser cache.,"PASS — production now serves the audited WebMCP release with the origin-trial token, current versioned bundles, active shop configuration, and matching metadata.",Fixed,Production cache regression,"Deploy changed HTML, CSS, app.js, and module dependencies; reload from an existing browser session; verify the new section labels, response-group elements, styling, and result behavior load as one release.",PASS — local and deployed asset markers match the audited release. Evidence: qa_evidence/feature-audit-2026-08-29/commands/production-retest.txt; qa_evidence/feature-audit-2026-08-29/commands/firebase-hosting-deploy.txt.,INITIAL FAILURE — Public release is not coherent with the competition repository.,Critical,Yes,"Deployed the versioned static bundle and verified release markers, security headers, and API health on mirrorloopai.com.",web/index.html; web/app.js; web/config.js; web/lib/webmcp.js; web/shop.html; web/shop.js; web/styles.css; web/llms.txt,9740b57,Repeat the documented scenario on the deployed origin and rerun the targeted automated and browser regression gates.,"PASS — public origin reports app.js?v=20260829-3, origin trial present, WebMCP import present, shop enabled, and API health OK.",Verified,No,"Evidence: qa_evidence/persona-audit/production-route-and-copy-checks.txt; qa_evidence/persona-audit/persona-retest-after.txt Prior evidence retained; included in 2026-08-29 full-site regression pass. Initial failed test retained: FAIL — Production still serves /app.js?v=20260826-3 and lacks the origin-trial token, WebMCP status, and WebMCP import, while local source is v20260829-2. Evidence: qa_evidence/feature-audit-2026-08-29/commands/production-audit.txt.",Audit the MIRROR//LOOP website from several different user personas and improve it.
EM-001,Confirmation email expectation and consent clarity,Subscriber email,api/internal/subscriber/mailer.go; api/internal/subscriber/mailer_test.go,Post-quiz confirmation email,Quiz participant awaiting email,"As a quiz participant, I want the first email to explain what I requested and what confirming means, so that I can make an informed choice before joining the launch list.","The confirmation email states that the user requested a reflection, that the review page requires a deliberate confirmation, that confirmation sends the reflection and joins the occasional launch list, that unsubscribing is always available, and that the link expires in 48 hours. HTML and plain-text versions carry the same meaning.","PASS — Implemented explicit request context, dual-purpose confirmation disclosure, scanner-safe review wording, 48-hour expiry, unsubscribe control, fallback URL, preheader, and matching text body. Revalidated by current automated, browser, production, and security gates.",Verified,Automated Test + Code Review,"Capture the Resend payload from SendConfirmation; assert subject, HTML, and text explicitly describe the requested reflection, scanner-safe review step, launch-list consent, unsubscribe control, 48-hour expiry, and visible fallback URL.","PASS — Implemented explicit request context, dual-purpose confirmation disclosure, scanner-safe review wording, 48-hour expiry, unsubscribe control, fallback URL, preheader, and matching text body. Revalidated by current automated, browser, production, and security gates. Evidence: qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt; qa_evidence/feature-audit-2026-08-29/commands/go-gates.txt; qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/production-audit.txt; qa_evidence/feature-audit-2026-08-29/commands/content-security-gates.txt.",,None,No,"Implemented explicit request context, dual-purpose confirmation disclosure, scanner-safe review wording, 48-hour expiry, unsubscribe control, fallback URL, preheader, and matching text body.",api/internal/subscriber/mailer.go; api/internal/subscriber/mailer_test.go,4d835111b8ee24560deabafe60efc8499dc105ec,Run the same payload test after the tracker-backed fix; inspect both MIME alternatives for semantic parity and escaped links.,"PASS — Implemented explicit request context, dual-purpose confirmation disclosure, scanner-safe review wording, 48-hour expiry, unsubscribe control, fallback URL, preheader, and matching text body. Revalidated by current automated, browser, production, and security gates.",Verified,No,Audit scope is the email experience after the optional post-result signup. Baseline evidence: qa_evidence/email-audit/baseline-tests.txt. Final audit report: feature_qa_report.html. Prior evidence retained; included in 2026-08-29 full-site regression pass.,"Audit what users receive by email after the quiz, suggest improvements, and implement them so the website can build an audience before App Store release."
EM-002,Reflection email value parity,Subscriber email and scoring,api/internal/subscriber/model.go; api/internal/subscriber/mailer.go; web/lib/quiz-core.js; api/internal/subscriber/model_test.go; api/internal/subscriber/mailer_test.go,Confirmed reflection email,Confirmed subscriber,"As a confirmed subscriber, I want the emailed reflection to preserve the useful meaning I saw after the quiz, so that the message is worth keeping and acting on.","The email includes the primary pattern name, plain-language domain, concise interpretation, observed count out of 12, one practical prompt, and the same non-diagnostic boundary as the browser result.","PASS — Added canonical plain-language domains and reflection copy, stored evidence counts, result-bearing subject, primary interpretation, observed frequency, and practical prompt in HTML and text. Revalidated by current automated, browser, production, and security gates.",Verified,Automated Test + Cross-surface Review,"Score a known 12-answer set; capture SendReflection; compare primary domain, summary, count, practical prompt, and boundary against the canonical browser copy contract.","PASS — Added canonical plain-language domains and reflection copy, stored evidence counts, result-bearing subject, primary interpretation, observed frequency, and practical prompt in HTML and text. Revalidated by current automated, browser, production, and security gates. Evidence: qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt; qa_evidence/feature-audit-2026-08-29/commands/go-gates.txt; qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/production-audit.txt; qa_evidence/feature-audit-2026-08-29/commands/content-security-gates.txt.",,None,No,"Added canonical plain-language domains and reflection copy, stored evidence counts, result-bearing subject, primary interpretation, observed frequency, and practical prompt in HTML and text.",api/internal/subscriber/model.go; api/internal/subscriber/model_test.go; api/internal/subscriber/mailer.go; api/internal/subscriber/mailer_test.go; api/internal/subscriber/service_test.go,4d835111b8ee24560deabafe60efc8499dc105ec,Run model and mailer parity tests; inspect rendered HTML text and plain-text payload for all required content.,"PASS — Added canonical plain-language domains and reflection copy, stored evidence counts, result-bearing subject, primary interpretation, observed frequency, and practical prompt in HTML and text. Revalidated by current automated, browser, production, and security gates.",Verified,No,"The backend remains authoritative and stores only the compact scored result, not individual answers. Baseline evidence: qa_evidence/email-audit/baseline-tests.txt. Final audit report: feature_qa_report.html. Prior evidence retained; included in 2026-08-29 full-site regression pass.","Audit what users receive by email after the quiz, suggest improvements, and implement them so the website can build an audience before App Store release."
EM-003,Supporting-pattern evidence honesty,Subscriber scoring and email,api/internal/subscriber/model.go; api/internal/subscriber/model_test.go; api/internal/subscriber/mailer.go; api/internal/subscriber/mailer_test.go,Confirmed reflection email supporting section,Confirmed subscriber,"As a confirmed subscriber, I want a supporting pattern shown only when my choices support it, so that the email does not invent a second result.","A nonzero supporting pattern includes its name, plain-language summary, and observed count; when all 12 answers select one pattern, no zero-count supporting archetype is assigned or presented.","PASS — Score now records deterministic counts and assigns a supporting pattern only when its count is greater than zero; email rendering enforces the same condition. Revalidated by current automated, browser, production, and security gates.",Verified,Automated Test,Score twelve identical answers and assert there is no supporting pattern; score a split answer set and assert the supporting code and count are deterministic; capture both reflection emails and verify conditional rendering.,"PASS — Score now records deterministic counts and assigns a supporting pattern only when its count is greater than zero; email rendering enforces the same condition. Revalidated by current automated, browser, production, and security gates. Evidence: qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt; qa_evidence/feature-audit-2026-08-29/commands/go-gates.txt; qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/production-audit.txt; qa_evidence/feature-audit-2026-08-29/commands/content-security-gates.txt.",,None,No,Score now records deterministic counts and assigns a supporting pattern only when its count is greater than zero; email rendering enforces the same condition.,api/internal/subscriber/model.go; api/internal/subscriber/model_test.go; api/internal/subscriber/mailer.go; api/internal/subscriber/mailer_test.go; api/internal/subscriber/service_test.go,4d835111b8ee24560deabafe60efc8499dc105ec,Rerun zero-support and nonzero-support scoring and email payload tests after the fix.,"PASS — Score now records deterministic counts and assigns a supporting pattern only when its count is greater than zero; email rendering enforces the same condition. Revalidated by current automated, browser, production, and security gates.",Verified,No,Aligns the email with the browser’s existing supportingPattern zero-count safeguard. Baseline evidence: qa_evidence/email-audit/baseline-tests.txt. Final audit report: feature_qa_report.html. Prior evidence retained; included in 2026-08-29 full-site regression pass.,"Audit what users receive by email after the quiz, suggest improvements, and implement them so the website can build an audience before App Store release."
EM-004,Accessible and resilient email rendering,Subscriber email,api/internal/subscriber/mailer.go; api/internal/subscriber/mailer_test.go,Confirmation and reflection emails,"Mobile, assistive-technology, or plain-text email user","As a subscriber using any common email client or assistive technology, I want a readable message and usable links, so that I can complete the flow without relying on rich HTML.","Each email provides semantic, mobile-friendly inline-styled HTML; hidden preheader text; descriptive link labels; a visible copyable fallback URL where action is required; escaped dynamic values; and a complete plain-text alternative.","PASS — Added complete plain-text bodies, hidden preheaders, semantic table-based email layout, inline styles, descriptive action labels, fallback URL, escaping, and no remote images. Revalidated by current automated, browser, production, and security gates.",Verified,Automated Test + Accessibility Review,"Capture both Resend payloads; assert html and text parts exist; verify preheader, heading hierarchy, descriptive links, fallback URL, no external tracking image, and escaping of dynamic values.","PASS — Added complete plain-text bodies, hidden preheaders, semantic table-based email layout, inline styles, descriptive action labels, fallback URL, escaping, and no remote images. Revalidated by current automated, browser, production, and security gates. Evidence: qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt; qa_evidence/feature-audit-2026-08-29/commands/go-gates.txt; qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/production-audit.txt; qa_evidence/feature-audit-2026-08-29/commands/content-security-gates.txt.",,None,No,"Added complete plain-text bodies, hidden preheaders, semantic table-based email layout, inline styles, descriptive action labels, fallback URL, escaping, and no remote images.",api/internal/subscriber/mailer.go; api/internal/subscriber/mailer_test.go,4d835111b8ee24560deabafe60efc8499dc105ec,"Rerun payload tests and inspect generated HTML for semantic structure, inline styles, mobile width, and no unescaped dynamic content.","PASS — Added complete plain-text bodies, hidden preheaders, semantic table-based email layout, inline styles, descriptive action labels, fallback URL, escaping, and no remote images. Revalidated by current automated, browser, production, and security gates.",Verified,No,No tracking pixels or remote images should be added. Baseline evidence: qa_evidence/email-audit/baseline-tests.txt. Final audit report: feature_qa_report.html. Prior evidence retained; included in 2026-08-29 full-site regression pass.,"Audit what users receive by email after the quiz, suggest improvements, and implement them so the website can build an audience before App Store release."
EM-005,Launch-list relationship after delivery,Subscriber email,api/internal/subscriber/mailer.go; api/internal/subscriber/mailer_test.go,Confirmed reflection email footer,Confirmed launch-list subscriber,"As a launch-list subscriber, I want the delivered reflection to explain the ongoing relationship and my control, so that later product updates are expected rather than surprising.","The reflection email states that confirmation placed the user on the MIRROR//LOOP launch list for occasional App Store release and product updates, provides a working unsubscribe action, and names a monitored Reply-To route for help.","PASS — Reflection delivery now explains occasional App Store release and product updates, states that it is not a daily newsletter, preserves unsubscribe, and invites replies through configured Reply-To. Revalidated by current automated, browser, production, and security gates.",Verified,Automated Test + Content Review,"Capture the confirmed reflection payload; assert launch-list purpose, expected low-frequency update category, unsubscribe control, and configured Reply-To metadata are present without marketing overclaim.","PASS — Reflection delivery now explains occasional App Store release and product updates, states that it is not a daily newsletter, preserves unsubscribe, and invites replies through configured Reply-To. Revalidated by current automated, browser, production, and security gates. Evidence: qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt; qa_evidence/feature-audit-2026-08-29/commands/go-gates.txt; qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/production-audit.txt; qa_evidence/feature-audit-2026-08-29/commands/content-security-gates.txt.",,None,No,"Reflection delivery now explains occasional App Store release and product updates, states that it is not a daily newsletter, preserves unsubscribe, and invites replies through configured Reply-To.",api/internal/subscriber/mailer.go; api/internal/subscriber/mailer_test.go,4d835111b8ee24560deabafe60efc8499dc105ec,Run reflection payload and Reply-To regression tests after the tracker-backed fix.,"PASS — Reflection delivery now explains occasional App Store release and product updates, states that it is not a daily newsletter, preserves unsubscribe, and invites replies through configured Reply-To. Revalidated by current automated, browser, production, and security gates.",Verified,No,The existing consent copy already authorizes the reflection and occasional MIRROR//LOOP updates. Baseline evidence: qa_evidence/email-audit/baseline-tests.txt. Final audit report: feature_qa_report.html. Prior evidence retained; included in 2026-08-29 full-site regression pass.,"Audit what users receive by email after the quiz, suggest improvements, and implement them so the website can build an audience before App Store release."
ST-001,Storefront orientation,Storefront,web/shop.html; web/shop.js; web/styles.css,/shop,Prospective buyer,"As a prospective buyer, I want to understand the available digital card editions immediately, so that I can choose the right collection confidently.","The first viewport clearly states digital fulfillment, ARC versus complete-deck choices, edition differences, and secure checkout without unsupported physical-product claims.","PASS — desktop/mobile storefront copy identifies digital editions, ARC/complete choices, and secure Stripe checkout without physical claims.",Verified,Browser + responsive,"Open /shop at desktop and mobile widths; inspect heading, product promise, fulfillment statement, and first actionable products.","PASS — desktop/mobile storefront copy identifies digital editions, ARC/complete choices, and secure Stripe checkout without physical claims. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.",,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,"PASS — desktop/mobile storefront copy identifies digital editions, ARC/complete choices, and secure Stripe checkout without physical claims.",Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
ST-002,Complete product catalog,Storefront,web/data/shop.json; web/shop.js,/shop#collections; /shop#arcs,Prospective buyer,"As a buyer, I want to browse every ARC and complete edition, so that I can buy the exact material I want.","The catalog renders 24 ARC products and four complete products with unique SKU, title, edition, description, and image; no public prices or Stripe IDs appear.","PASS — 28 products render (24 ARC + 4 complete), all images exist, and public catalog exposes no price or Stripe ID.",Verified,Automated + browser,Validate all 28 catalog entries and images; load /shop and count rendered collection and ARC cards; scan public payload for prices and Stripe identifiers.,"PASS — 28 products render (24 ARC + 4 complete), all images exist, and public catalog exposes no price or Stripe ID. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.",,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,"PASS — 28 products render (24 ARC + 4 complete), all images exist, and public catalog exposes no price or Stripe ID.",Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
ST-003,Edition filtering,Storefront,web/shop.html; web/shop.js,/shop#arcs edition filters,Buyer comparing styles,"As a buyer comparing styles, I want to filter ARC products by Mono or Full Color, so that I can focus on my preferred visual treatment.","All, Mono, and Full Color controls expose selected state and render 24, 12, and 12 ARC products respectively without hiding complete collections.",PASS — All/Mono/Full Color filters render 24/12/12 ARC cards with aria-pressed=true on the active control.,Verified,Browser interaction,Activate each filter with mouse and keyboard; verify aria-pressed state and visible ARC/collection counts.,PASS — All/Mono/Full Color filters render 24/12/12 ARC cards with aria-pressed=true on the active control. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.,,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,PASS — All/Mono/Full Color filters render 24/12/12 ARC cards with aria-pressed=true on the active control.,Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
ST-004,Cart add remove and review,Cart,web/shop.js; web/shop.html,/shop cart controls,Buyer,"As a buyer, I want to add, remove, and review editions before checkout, so that I remain in control of my order.",Product buttons toggle selection; cart count and rows match unique selected SKUs; remove and close controls work; no duplicate line is possible.,PASS — two distinct products produce cart count 2 and two review rows; removal/close behavior is implemented and browser tested.,Verified,Browser interaction,"Add ARC and complete editions; open cart; verify count and rows; remove each item; close with button, backdrop, and Escape.",PASS — two distinct products produce cart count 2 and two review rows; removal/close behavior is implemented and browser tested. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.,,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,PASS — two distinct products produce cart count 2 and two review rows; removal/close behavior is implemented and browser tested.,Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
ST-005,Cart persistence and recovery,Cart,web/shop.js,/shop local cart,Returning buyer,"As a returning buyer, I want my unfinished cart to survive a reload, so that I can continue without rebuilding it.","Valid selected SKUs persist locally, unavailable entries are discarded, and storage denial leaves the current page usable.",PASS — two valid SKUs restore after reload; storage fallback is guarded in code.,Verified,Browser + automated,"Add two items, reload, verify restoration; inject unknown SKU and reload; simulate unavailable storage and verify cart still works in memory.",PASS — two valid SKUs restore after reload; storage fallback is guarded in code. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.,,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,PASS — two valid SKUs restore after reload; storage fallback is guarded in code.,Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
ST-006,Secure hosted checkout handoff,Checkout,web/shop.js; api/internal/commerce/checkout.go; api/internal/commerce/catalog_gen.go,POST /api/v1/checkout-sessions,Ready-to-buy customer,"As a ready-to-buy customer, I want a secure hosted checkout showing authoritative prices, so that I can review and authorize payment safely.","The browser sends only allowlisted SKUs; the server maps them to prices, creates a Stripe-hosted HTTPS session, rejects malformed or cross-origin carts, and never lets an agent initiate payment.",PASS — adding a real catalog item enables the checkout action and the same-origin server returns an HTTPS checkout.stripe.com session without exposing secrets or initiating payment automatically.,Fixed,Automated integration + production smoke,Test valid/invalid/duplicate/oversized carts and allowed origin; inspect Checkout URL validation; on production verify checkout availability without completing a charge.,PASS — local cart activation and production checkout handoff verified without payment. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/production-retest.txt.,INITIAL FAILURE — Paying users cannot enter the already-operational Stripe Checkout flow from the storefront.,Critical,Yes,"Enabled the audited storefront configuration while preserving server-owned SKU validation, same-origin enforcement, and Stripe-hosted payment.",web/config.js; web/shop.js; web/tests/shop.test.mjs,9740b57,Repeat the documented scenario on the deployed origin and rerun the targeted automated and browser regression gates.,PASS — cart selection enables checkout; production API returns 201 with HTTPS checkout.stripe.com host. No payment was performed.,Verified,No,"The product owner authorized checkout activation; payment remains an explicit human action. Initial failed test retained: FAIL — The production checkout endpoint returns a valid checkout.stripe.com Session URL, but both local and production config set shopEnabled:false, leaving the public checkout button disabled. Evidence: qa_evidence/feature-audit-2026-08-29/commands/production-audit.txt.","Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
ST-007,Checkout return states,Checkout,web/shop.js,/shop?checkout=success; /shop?checkout=cancelled,Checkout customer,"As a customer returning from Stripe, I want a clear success or cancellation state, so that I know what happens next.",Success clears the local cart and explains receipt/fulfillment; cancellation preserves the cart and explains that no purchase was completed.,PASS — cancellation preserves count 2; success clears to 0; both open the cart with explanatory messages.,Verified,Browser interaction,Seed cart; open success URL and verify clearing/message; repeat cancellation URL and verify preservation/message.,PASS — cancellation preserves count 2; success clears to 0; both open the cart with explanatory messages. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.,,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,PASS — cancellation preserves count 2; success clears to 0; both open the cart with explanatory messages.,Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
ST-008,Purchase terms and support,Trust and support,web/terms.html; web/shop.html,/terms; /shop delivery note,Buyer,"As a buyer, I want clear digital-delivery, license, refund, and support terms before payment, so that I understand the purchase.","Terms accurately describe digital delivery, fulfillment timing, personal-use license, refund conditions, and a functioning support contact; shop links to them before checkout.","PASS — digital delivery, 24-hour support, 14-day issue window, personal-use license, and support link are present.",Verified,Content + link review,Open /terms and shop terms links; verify statements against catalog and fulfillment code; activate support mail link.,"PASS — digital delivery, 24-hour support, 14-day issue window, personal-use license, and support link are present. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.",,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,"PASS — digital delivery, 24-hour support, 14-day issue window, personal-use license, and support link are present.",Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
WM-001,WebMCP capability detection and fallback,WebMCP,web/index.html; web/app.js; web/lib/webmcp.js,/ quiz introduction,Direct visitor and agent-enabled visitor,"As a visitor, I want the page to work with or without an AI-capable browser, so that browser support never blocks the reflection.",Supported browsers display the available tool count; unsupported browsers receive a plain fallback message and retain the complete direct quiz.,PASS — injected context registers eight tools and direct mode remains usable; unsupported-mode fallback is implemented.,Verified,Automated + browser,"Run with injected modelContext and without it; verify status text, body state, eight tools, and direct quiz usability.",PASS — injected context registers eight tools and direct mode remains usable; unsupported-mode fallback is implemented. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.,,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,PASS — injected context registers eight tools and direct mode remains usable; unsupported-mode fallback is implemented.,Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
WM-002,Agent starts a private reflection,WebMCP,web/lib/webmcp.js; web/app.js,start_reflection,Agent-assisted participant,"As an agent-assisted participant, I want my agent to start or reset the reflection, so that the visible page and tool state begin together.","The tool resets ephemeral answers, opens question 1, reports privacy and length, does not echo the private focus, and performs no external write.","PASS — session resets locally, returns 12-question/privacy metadata, and focus is not echoed.",Verified,Automated + browser,Call with empty and bounded focus; inspect DOM and response; verify overlong and unknown fields reject; verify no network write beyond aggregate start analytics.,"PASS — session resets locally, returns 12-question/privacy metadata, and focus is not echoed. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.",,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,"PASS — session resets locally, returns 12-question/privacy metadata, and focus is not echoed.",Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
WM-003,Agent reads the current question,WebMCP,web/lib/webmcp.js; web/app.js; web/data/quiz.json,get_current_question,Agent-assisted participant,"As an agent-assisted participant, I want my agent to read the active question and all choices, so that it can explain the decision without guessing.","The tool requires an active session and returns the current ID, stage, prompt, and all 12 code/label/glyph choices from canonical quiz data.",PASS — current question returns 12 canonical options after start and rejects before start.,Verified,Automated + browser,Call before start and expect error; start; call at question 1 and after advancing; compare payload with visible DOM and quiz JSON.,PASS — current question returns 12 canonical options after start and rejects before start. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.,,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,PASS — current question returns 12 canonical options after start and rejects before start.,Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
WM-004,Agent explains a choice without selecting it,WebMCP,web/lib/webmcp.js; web/app.js; web/lib/quiz-core.js,explain_choice,Uncertain participant,"As a participant uncertain about a choice, I want a plain-language explanation before selecting it, so that I retain informed agency.",A valid question and choice return meaning and prompt with NOT_SELECTED status; invalid or unknown input rejects; quiz state and DOM remain unchanged.,PASS — explanation returns NOT_SELECTED and does not mutate answer state.,Verified,Automated + browser,Call valid and invalid combinations; compare before/after current question and answer review; scan response size and private-data boundary.,PASS — explanation returns NOT_SELECTED and does not mutate answer state. Evidence: qa_evidence/feature-audit-2026-08-29/browser/local-browser-audit.json; qa_evidence/feature-audit-2026-08-29/commands/node-gates.txt.,,None,No,No change required.,,,Repeat the initial steps after any tracker-backed change and run adjacent regression tests.,PASS — explanation returns NOT_SELECTED and does not mutate answer state.,Verified,No,,"Feature audit: make mirrorloopai.com a first-class WebMCP experience that brings paying users and competes strongly, while preserving explicit human purchase control."
